id,translation
ID_OF_DE_PSYLOCKE_FCO_OFFER_3S,Get a chance to unlock a <color=#fff568>3-star Psylocke</color> with this offer! Each orb has a chance to earn up to 180 shards. Slash for big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_FCO_OFFER_4O,Save on <color=#fff568>4 Psionic Assassin Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Slash for big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_FCO_OFFER_5O,Save on <color=#fff568>5 Psionic Assassin Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Slash for big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_FCO_OFFER_6O,Save on <color=#fff568>6 Psionic Assassin Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Slash for big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_FCO_OFFER_8O,Save on <color=#fff568>8 Psionic Assassin Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Slash for big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_FCO_OFFER_10O,Save on <color=#fff568>10 Psionic Assassin Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Slash for big damage and remove negative effects from your team and apply them to enemies!
ID_OF_NA_PSYLOCKE_OFFER_1,Psionic Assassin Offer
ID_OF_DE_PSYLOCKE_OFFER_2S,Recruit a <color=#fff568>2-star Psylocke</color>! Slash for big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_OFFER_3S,Recruit a <color=#fff568>3-star Psylocke</color>! Slash for big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_OFFER_20,Get <color=#fff568>20 Psylocke shards</color> and use her to inflict big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_OFFER_35,Get <color=#fff568>35 Psylocke shards</color> and use her to inflict big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_OFFER_50,Get <color=#fff568>50 Psylocke shards</color> and use her to inflict big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_OFFER_50B,Get <color=#fff568>50 Psylocke shards</color> and strengthen your team to recruit Magneto!
ID_OF_DE_PSYLOCKE_OFFER_55,Get <color=#fff568>55 Psylocke shards</color> and use her to inflict big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_OFFER_75,Get <color=#fff568>75 Psylocke shards</color> and use her to inflict big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_OFFER_125,Get <color=#fff568>125 Psylocke shards</color> and use her to inflict big damage and remove negative effects from your team and apply them to enemies!
ID_OF_DE_PSYLOCKE_OFFER_150,Get <color=#fff568>150 Psylocke shards</color> and use her to inflict big damage and remove negative effects from your team and apply them to enemies!
ID_OF_NA_PSYLOCKE_GEAR_OFFER_1,Psylocke: Gear
ID_OF_DE_PSYLOCKE_GEAR_OFFER_50,Get this amazing bundle and gear up Psylocke. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_PSYLOCKE_ABILITY_OFFER_1,Psylocke: Ability
ID_OF_DE_PSYLOCKE_ABILITY_OFFER_50,Get this amazing bundle and power up Psylocke. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_PSYLOCKE_GOLD_OFFER_1,Psylocke: Gold
ID_OF_DE_PSYLOCKE_GOLD_OFFER_50,Get this amazing bundle and level up Psylocke. Get over <color=#fff568>40%</color> off when you buy now!
ID_GACHA_CRATE_FCO_PUNISHER_SPECIAL_NAME,Violent Vigilante Orb
ID_GACHA_CRATE_FCO_PUNISHER_SPECIAL_DESCRIPTION,Get up to 180 Punisher shards
ID_GACHA_CRATE_FCO_PUNISHER_SPECIAL_TOKEN_NAME,Violent Vigilante Orb Fragments
ID_GACHA_CRATE_FCO_PUNISHER_SPECIAL_TOKEN_DESCRIPTION,Collect Violent Vigilante Orb Fragments to earn a Violent Vigilante Orb.
ID_OF_NA_PUNISHER_OFFER_1,Violent Vigilante Offer
ID_OF_DE_PUNISHER_OFFER_1,Add this <color=#fff568>2-star Punisher</color> to your squad! Use his area of effect attacks to defeat the competition.
ID_OF_DE_PUNISHER_OFFER_VAR,Get <color=#fff568>{var1} Punisher shards</color> with this offer! Use his area of effect attacks to defeat the competition.
ID_GACHA_CRATE_FCO_PYRO_SPECIAL_NAME,Pyrokinetic Orb
ID_GACHA_CRATE_FCO_PYRO_SPECIAL_DESCRIPTION,Get up to 180 Pyro shards
ID_GACHA_CRATE_FCO_PYRO_SPECIAL_TOKEN_NAME,Pyrokinetic Orb Fragments
ID_GACHA_CRATE_FCO_PYRO_SPECIAL_TOKEN_DESCRIPTION,Collect Pyrokinetic Orb Fragments to earn a Pyrokinetic Orb.
ID_OF_NA_PYRO_FCO_OFFER_1,Pyrokinetic Orb Offer
ID_OF_DE_PYRO_FCO_OFFER_2SU,Recruit a <color=#fff568>2-star Pyro</color> with this offer! Each orb has a chance to earn up to 180 shards.
ID_OF_DE_PYRO_FCO_OFFER_5O,Save on <color=#fff568>5 Pyrokinetic Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Strengthen your team to recruit Magneto!
ID_OF_DE_PYRO_FCO_OFFER_6O,Save on <color=#fff568>6 Pyrokinetic Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>.
ID_OF_DE_PYRO_FCO_OFFER_8O,Save on <color=#fff568>8 Pyrokinetic Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>.
ID_OF_DE_PYRO_FCO_OFFER_10O,Save on <color=#fff568>10 Pyrokinetic Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>.
ID_OF_DE_PYRO_FCO_OFFER_12O,Save on <color=#fff568>12 Pyrokinetic Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>.
ID_OF_DE_PYRO_FCO_OFFER_14O,Save on <color=#fff568>14 Pyrokinetic Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>.
ID_OF_DE_PYRO_FCO_OFFER_15O,Save on <color=#fff568>15 Pyrokinetic Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>.
ID_OF_DE_PYRO_FCO_OFFER_16O,Save on <color=#fff568>16 Pyrokinetic Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>.
ID_OF_DE_PYRO_FCO_OFFER_18O,Save on <color=#fff568>18 Pyrokinetic Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>.
ID_OF_DE_PYRO_FCO_OFFER_20O,Save on <color=#fff568>20 Pyrokinetic Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>.
ID_OF_NA_PYRO_OFFER_1,Firestarter
ID_OF_DE_PYRO_OFFER_2S,Roast the competition with your bleed-inducing blaster buddy! This <color=#fff568>2-star Pyro</color> will clear positive effects using his Special and apply Disrupted to targets using his Ultimate.
ID_OF_DE_PYRO_OFFER_3S,Roast the competition with your bleed-inducing blaster buddy! This <color=#fff568>3-star Pyro</color> will clear positive effects using his Special and apply Disrupted to targets using his Ultimate.
ID_OF_DE_PYRO_OFFER_20,Roast the competition with your bleed-inducing blaster buddy! Get <color=#fff568>20 Pyro shards</color> and clear positive effects using his Special and apply Disrupted to targets using his Ultimate.
ID_OF_DE_PYRO_OFFER_35,Roast the competition with your bleed-inducing blaster buddy! Get <color=#fff568>35 Pyro shards</color> and clear positive effects using his Special and apply Disrupted to targets using his Ultimate.
ID_OF_DE_PYRO_OFFER_50,Roast the competition with your bleed-inducing blaster buddy! Get <color=#fff568>50 Pyro shards</color> and clear positive effects using his Special and apply Disrupted to targets using his Ultimate.
ID_OF_DE_PYRO_OFFER_55,Roast the competition with your bleed-inducing blaster buddy! Get <color=#fff568>55 Pyro shards</color> and clear positive effects using his Special and apply Disrupted to targets using his Ultimate.
ID_OF_DE_PYRO_OFFER_75,Roast the competition with your bleed-inducing blaster buddy! Get <color=#fff568>75 Pyro shards</color> and clear positive effects using his Special and apply Disrupted to targets using his Ultimate.
ID_OF_DE_PYRO_OFFER_125,Roast the competition with your bleed-inducing blaster buddy! Get <color=#fff568>125 Pyro shards</color> and clear positive effects using his Special and apply Disrupted to targets using his Ultimate.
ID_OF_DE_PYRO_OFFER_150,Roast the competition with your bleed-inducing blaster buddy! Get <color=#fff568>150 Pyro shards</color> and clear positive effects using his Special and apply Disrupted to targets using his Ultimate.
ID_OF_NA_PYRO_GEAR_OFFER_1,Pyro: Gear
ID_OF_DE_PYRO_GEAR_OFFER_50,Get this amazing bundle and gear up Pyro. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_PYRO_ABILITY_OFFER_1,Pyro: Ability
ID_OF_DE_PYRO_ABILITY_OFFER_50,Get this amazing bundle and power up Pyro. Get over <color=#fff568>50%</color> off when you buy now!
ID_GACHA_CRATE_FCO_QUAKE_SPECIAL_NAME,Tremors Orb
ID_GACHA_CRATE_FCO_QUAKE_SPECIAL_DESCRIPTION,Get up to 180 Quake shards
ID_GACHA_CRATE_FCO_QUAKE_SPECIAL_TOKEN_NAME,Tremors Orb Fragments
ID_GACHA_CRATE_FCO_QUAKE_SPECIAL_TOKEN_DESCRIPTION,Collect Tremors Orb Fragments to earn a Tremors Orb.
ID_GACHA_CRATE_FCO_REDSKULL_SPECIAL_NAME,Hail Hydra Orb
ID_GACHA_CRATE_FCO_REDSKULL_SPECIAL_DESCRIPTION,Get up to 180 Red Skull shards
ID_GACHA_CRATE_FCO_REDSKULL_SPECIAL_TOKEN_NAME,Hail Hydra Orb Fragments
ID_GACHA_CRATE_FCO_REDSKULL_SPECIAL_TOKEN_DESCRIPTION,Collect Hail Hydra Orb Fragments to earn a Hail Hydra Orb.
ID_OF_NA_REDSKULL_FCO,Hail Hydra Orb
ID_OF_DE_REDSKULL_FCO_OFFER_2SU,"Recruit a <color=#fff568>2-star Red Skull</color> with this offer! Each orb has a chance to earn up to 180 shards. Summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_FCO_OFFER_3SU,"Recruit a <color=#fff568>3-star Red Skull</color> with this offer! Each orb has a chance to earn up to 180 shards. Summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_FCO_OFFER_2O,"Save on <color=#fff568>2 Hail Hydra Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Red Skull shards</color>. Summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_FCO_OFFER_4O,"Save on <color=#fff568>4 Hail Hydra Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Red Skull shards</color>. Summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_FCO_OFFER_5O,"Save on <color=#fff568>5 Hail Hydra Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Red Skull shards</color>. Summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_FCO_OFFER_6O,"Save on <color=#fff568>6 Hail Hydra Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Red Skull shards</color>. Summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_FCO_OFFER_8O,"Save on <color=#fff568>8 Hail Hydra Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Red Skull shards</color>. Summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_FCO_OFFER_10O,"Save on <color=#fff568>10 Hail Hydra Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Red Skull shards</color>. Summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_NA_REDSKULL_ABILITY_OFFER_1,Red Skull: Ability
ID_OF_DE_REDSKULL_ABILITY_OFFER_50,Get this amazing bundle and power up Red Skull. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_REDSKULL_GEAR_OFFER_1,Red Skull: Gear
ID_OF_DE_REDSKULL_GEAR_OFFER_50,Get this amazing bundle and gear up Red Skull. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_REDSKULL_GOLD_OFFER_1,Red Skull: Gold
ID_OF_DE_REDSKULL_GOLD_OFFER_50,Get this amazing bundle and level up Red Skull. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_REDSKULL_TRAINING_OFFER_1,Red Skull: Training
ID_OF_DE_REDSKULL_TRAINING_OFFER_40,Get this amazing bundle and level up Red Skull. Get over <color=#fff568>40%</color> off when you buy now!
ID_OF_NA_REDSKULL_OFFER_1,Hail Hydra Offer
ID_OF_DE_REDSKULL_OFFER_2S,"Recruit a <color=#fff568>2-star Red Skull</color> with this offer! Summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_OFFER_3S,"Recruit a <color=#fff568>3-star Red Skull</color> with this offer! Summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_OFFER_20,"Get <color=#fff568>20 Red Skull shards</color> and use him to summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_OFFER_35,"Get <color=#fff568>35 Red Skull shards</color> and use him to summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_OFFER_45,"Get <color=#fff568>45 Red Skull shards</color> and use him to summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_OFFER_50,"Get <color=#fff568>50 Red Skull shards</color> and use him to summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_OFFER_55,"Get <color=#fff568>55 Red Skull shards</color> and use him to summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_OFFER_75,"Get <color=#fff568>75 Red Skull shards</color> and use him to summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_OFFER_125,"Get <color=#fff568>125 Red Skull shards</color> and use him to summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_OF_DE_REDSKULL_OFFER_150,"Get <color=#fff568>150 Red Skull shards</color> and use him to summon minions, revive minions via Charges, and assassinate enemies with an all-Hydra minion assist attack."
ID_GACHA_CRATE_FCO_RESCUE_SPECIAL_NAME,Sonic Resonance Orb
ID_GACHA_CRATE_FCO_RESCUE_SPECIAL_DESCRIPTION,Get up to 180 Rescue shards
ID_GACHA_CRATE_FCO_RESCUE_SPECIAL_TOKEN_NAME,Sonic Resonance Orb Fragments
ID_GACHA_CRATE_FCO_RESCUE_SPECIAL_TOKEN_DESCRIPTION,Collect Sonic Resonance Orb Fragments to earn a Sonic Resonance Orb.
ID_OF_NA_RESCUE_FCO_OFFER_1,Sonic Resonance Orb
ID_OF_DE_RESCUE_FCO_OFFER_2SU,Recruit a <color=#fff568>2-star Rescue</color> with this offer! Each orb has a chance to earn up to 180 shards. Shield allies with Barrier and heal them with Regeneration!
ID_OF_DE_RESCUE_FCO_OFFER_2S,Get a chance to unlock a <color=#fff568>2-star Rescue</color> with this offer! Each orb has a chance to earn up to 180 shards. Shield allies with Barrier and heal them with Regeneration!
ID_OF_DE_RESCUE_FCO_OFFER_3S,Get a chance to unlock a <color=#fff568>3-star Rescue</color> with this offer! Each orb has a chance to earn up to 180 shards. Shield allies with Barrier and heal them with Regeneration!
ID_OF_DE_RESCUE_FCO_OFFER_4O,Save on <color=#fff568>4 Sonic Resonance Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Shield allies with Barrier and heal them with Regeneration!
ID_OF_DE_RESCUE_FCO_OFFER_5O,Save on <color=#fff568>5 Sonic Resonance Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Shield allies with Barrier and heal them with Regeneration!
ID_OF_DE_RESCUE_FCO_OFFER_6O,Save on <color=#fff568>6 Sonic Resonance Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Shield allies with Barrier and heal them with Regeneration!
ID_OF_DE_RESCUE_FCO_OFFER_8O,Save on <color=#fff568>8 Sonic Resonance Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Shield allies with Barrier and heal them with Regeneration!
ID_OF_DE_RESCUE_FCO_OFFER_10O,Save on <color=#fff568>10 Sonic Resonance Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Shield allies with Barrier and heal them with Regeneration!
ID_OF_NA_RESCUE_OFFER_1,Sonic Resonance Offer
ID_OF_DE_RESCUE_OFFER_2S,Recruit a <color=#fff568>2-star Rescue</color>! Shield allies with Barrier and heal them with Regeneration!
ID_OF_DE_RESCUE_OFFER_3S,Recruit a <color=#fff568>3-star Rescue</color>! Shield allies with Barrier and heal them with Regeneration!
ID_OF_DE_RESCUE_OFFER_20,Get <color=#fff568>20 Rescue shards</color> and use her Barrier to shield and Regeneration to heal allies!
ID_OF_DE_RESCUE_OFFER_35,Get <color=#fff568>35 Rescue shards</color> and use her Barrier to shield and Regeneration to heal allies!
ID_OF_DE_RESCUE_OFFER_50,Get <color=#fff568>50 Rescue shards</color> and use her Barrier to shield and Regeneration to heal allies!
ID_OF_DE_RESCUE_OFFER_55,Get <color=#fff568>55 Rescue shards</color> and use her Barrier to shield and Regeneration to heal allies!
ID_OF_DE_RESCUE_OFFER_75,Get <color=#fff568>75 Rescue shards</color> and use her Barrier to shield and Regeneration to heal allies!
ID_OF_DE_RESCUE_OFFER_125,Get <color=#fff568>125 Rescue shards</color> and use her Barrier to shield and Regeneration to heal allies!
ID_OF_DE_RESCUE_OFFER_150,Get <color=#fff568>150 Rescue shards</color> and use her Barrier to shield and Regeneration to heal allies!
ID_OF_NA_RESCUE_GEAR_OFFER_1,Rescue: Gear
ID_OF_DE_RESCUE_GEAR_OFFER_50,Get this amazing bundle and gear up Rescue. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_RESCUE_ABILITY_OFFER_1,Rescue: Ability
ID_OF_DE_RESCUE_ABILITY_OFFER_50,Get this amazing bundle and power up Rescue. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_RESCUE_GOLD_OFFER_1,Rescue: Gold
ID_OF_DE_RESCUE_GOLD_OFFER_50,Get this amazing bundle and level up Rescue. Get over <color=#fff568>40%</color> off when you buy now!
ID_GACHA_CRATE_FCO_RHINO_SPECIAL_NAME,Hard Charger Orb
ID_GACHA_CRATE_FCO_RHINO_SPECIAL_DESCRIPTION,Get up to 180 Rhino shards
ID_GACHA_CRATE_FCO_RHINO_SPECIAL_TOKEN_NAME,Hard Charger Orb Fragments
ID_GACHA_CRATE_FCO_RHINO_SPECIAL_TOKEN_DESCRIPTION,Collect Hard Charger Orb Fragments to earn a Hard Charger Orb.
ID_OF_NA_RHINO_FCO_OFFER_1,Hard Charger Orb
ID_OF_DE_RHINO_FCO_OFFER_2SU,"Recruit a <color=#fff568>2-star Rhino</color> with this offer! Each orb has a chance to earn up to 180 shards. Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_FCO_OFFER_2S,"Get a chance to unlock a <color=#fff568>2-star Rhino</color> with this offer! Each orb has a chance to earn up to 180 shards. Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_FCO_OFFER_3S,"Get a chance to unlock a <color=#fff568>3-star Rhino</color> with this offer! Each orb has a chance to earn up to 180 shards. Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_FCO_OFFER_4O,"Save on <color=#fff568>4 Hard Charger Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_FCO_OFFER_5O,"Save on <color=#fff568>5 Hard Charger Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_FCO_OFFER_6O,"Save on <color=#fff568>6 Hard Charger Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_FCO_OFFER_8O,"Save on <color=#fff568>8 Hard Charger Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_FCO_OFFER_10O,"Save on <color=#fff568>10 Hard Charger Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_NA_RHINO_OFFER_1,Hard Charger Offer
ID_OF_DE_RHINO_OFFER_2S,"Recruit a <color=#fff568>2-star Rhino</color>! Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_OFFER_3S,"Recruit a <color=#fff568>3-star Rhino</color>! Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_OFFER_20,"Get <color=#fff568>20 Rhino shards</color> and use him to Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_OFFER_35,"Get <color=#fff568>35 Rhino shards</color> and use him to Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_OFFER_50,"Get <color=#fff568>50 Rhino shards</color> and use him to Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_OFFER_55,"Get <color=#fff568>55 Rhino shards</color> and use him to Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_OFFER_75,"Get <color=#fff568>75 Rhino shards</color> and use him to Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_OFFER_125,"Get <color=#fff568>125 Rhino shards</color> and use him to Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_DE_RHINO_OFFER_150,"Get <color=#fff568>150 Rhino shards</color> and use him to Taunt, clear negative effects from allies, and steamroll enemies with area of effect attacks!"
ID_OF_NA_RHINO_GEAR_OFFER_1,Rhino: Gear
ID_OF_DE_RHINO_GEAR_OFFER_50,Get this amazing bundle and gear up Rhino. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_RHINO_ABILITY_OFFER_1,Rhino: Ability
ID_OF_DE_RHINO_ABILITY_OFFER_50,Get this amazing bundle and power up Rhino. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_RHINO_GOLD_OFFER_1,Rhino: Gold
ID_OF_DE_RHINO_GOLD_OFFER_50,Get this amazing bundle and level up Rhino. Get over <color=#fff568>40%</color> off when you buy now!
ID_GACHA_CRATE_FCO_ROCKETRACCOON_SPECIAL_NAME,Weapons Expert Orb
ID_GACHA_CRATE_FCO_ROCKETRACCOON_SPECIAL_DESCRIPTION,Get up to 180 Rocket Raccoon shards
ID_GACHA_CRATE_FCO_ROCKETRACCOON_SPECIAL_TOKEN_NAME,Weapons Expert Orb Fragments
ID_GACHA_CRATE_FCO_ROCKETRACCOON_SPECIAL_TOKEN_DESCRIPTION,Collect Weapons Expert Orb Fragments to earn a Weapons Expert Orb.
ID_GACHA_CRATE_FCO_RONAN_SPECIAL_NAME,Accuser Orb
ID_GACHA_CRATE_FCO_RONAN_SPECIAL_DESCRIPTION,Get up to 180 Ronan shards
ID_GACHA_CRATE_FCO_RONAN_SPECIAL_TOKEN_NAME,Accuser Orb Fragments
ID_GACHA_CRATE_FCO_RONAN_SPECIAL_TOKEN_DESCRIPTION,Collect Accuser Orb Fragments to earn a Accuser Orb.
ID_OF_NA_RONAN_OFFER_1,Supreme Accuser Offer
ID_OF_DE_RONAN_OFFER_2S,Lead your Kree team with this powerful Cosmic Villain Controller. This <color=#fff568>2-star Ronan</color> will shut down enemy positive effects and summon Kree Minions!
ID_OF_DE_RONAN_OFFER_3S,Lead your Kree team with this powerful Cosmic Villain Controller. This <color=#fff568>3-star Ronan</color> will shut down enemy positive effects and summon Kree Minions!
ID_OF_DE_RONAN_OFFER_20,Lead your Kree team with this powerful Cosmic Villain Controller. Get <color=#fff568>20 Ronan shards</color> and shut down enemy positive effects while summoning Kree Minions!
ID_OF_DE_RONAN_OFFER_35,Lead your Kree team with this powerful Cosmic Villain Controller. Get <color=#fff568>35 Ronan shards</color> and shut down enemy positive effects while summoning Kree Minions!
ID_OF_DE_RONAN_OFFER_50,Lead your Kree team with this powerful Cosmic Villain Controller. Get <color=#fff568>50 Ronan shards</color> and shut down enemy positive effects while summoning Kree Minions!
ID_OF_DE_RONAN_OFFER_55,Lead your Kree team with this powerful Cosmic Villain Controller. Get <color=#fff568>55 Ronan shards</color> and shut down enemy positive effects while summoning Kree Minions!
ID_OF_DE_RONAN_OFFER_75,Lead your Kree team with this powerful Cosmic Villain Controller. Get <color=#fff568>75 Ronan shards</color> and shut down enemy positive effects while summoning Kree Minions!
ID_OF_DE_RONAN_OFFER_125,Lead your Kree team with this powerful Cosmic Villain Controller. Get <color=#fff568>125 Ronan shards</color> and shut down enemy positive effects while summoning Kree Minions!
ID_OF_DE_RONAN_OFFER_150,Lead your Kree team with this powerful Cosmic Villain Controller. Get <color=#fff568>150 Ronan shards</color> and shut down enemy positive effects while summoning Kree Minions!
ID_OF_NA_RONAN_GEAR_OFFER_1,Ronan: Gear
ID_OF_DE_RONAN_GEAR_OFFER_50,Get this amazing bundle and gear up Ronan. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_RONAN_ABILITY_OFFER_1,Ronan: Ability
ID_OF_DE_RONAN_ABILITY_OFFER_50,Get this amazing bundle and power up Ronan. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_RONAN_FCO_OFFER_1,Accuser Orb
ID_OF_DE_RONAN_FCO_OFFER_2SU,"Recruit a <color=#fff568>2-star Ronan</color> with this offer! Each orb has a chance to earn up to 180 shards. Use Ronan to apply Ability Block, remove enemy positive effects, and summon Kree Minions!"
ID_OF_DE_RONAN_FCO_OFFER_2S,"Get a chance to unlock a <color=#fff568>2-star Ronan</color> with this offer! Each orb has a chance to earn up to 180 shards. Use Ronan to apply Ability Block, remove enemy positive effects, and summon Kree Minions!"
ID_OF_DE_RONAN_FCO_OFFER_3S,"Get a chance to unlock a <color=#fff568>3-star Ronan</color> with this offer! Each orb has a chance to earn up to 180 shards. Use Ronan to apply Ability Block, remove enemy positive effects, and summon Kree Minions!"
ID_OF_DE_RONAN_FCO_OFFER_4O,"Save on <color=#fff568>4 Accuser Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Use Ronan to apply Ability Block, remove enemy positive effects, and summon Kree Minions!"
ID_OF_DE_RONAN_FCO_OFFER_5O,"Save on <color=#fff568>5 Accuser Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 shards</color>. Use Ronan to apply Ability Block, remove enemy positive effects, and summon Kree Minions!"
