id,translation
ID_AR_MB_LOKI,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>LOKI</color> shards!
ID_AR_MC_LOKI,GO!
ID_AR_ES_LOKI,ENDED: God of Mischief Blitz
ID_AR_EB_LOKI,The God of Mischief Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_LOKI_CARD,God of Mischief
ID_AR_NA_LUKECAGE,Power Man
ID_AR_SM_LUKECAGE,Win Luke Cage Shards!
ID_AR_LM_LUKECAGE,Face off against other players' teams to earn various milestone rewards and a chance to win LUKE CAGE shards!
ID_AR_MT_LUKECAGE,LIVE: Power Man Blitz
ID_AR_MS_LUKECAGE,Your chance to win LUKE CAGE shards.
ID_AR_MB_LUKECAGE,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>LUKE CAGE</color> shards!
ID_AR_MC_LUKECAGE,GO!
ID_AR_ES_LUKECAGE,ENDED: Power Man Blitz
ID_AR_EB_LUKECAGE,The Power Man Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_LUKECAGE_CARD,Power Man
ID_AR_NA_MANTIS,Guardian Empath
ID_AR_SM_MANTIS,Win Mantis Shards!
ID_AR_LM_MANTIS,Face off against other players' teams to earn various milestone rewards and a chance to win Mantis shards!
ID_AR_MT_MANTIS,LIVE: Guardian Empath Blitz
ID_AR_MS_MANTIS,Your chance to win Mantis shards!
ID_AR_MB_MANTIS,"<color=#fff568>Guardian Empath Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Mantis shards!\n\n<color=#fff568>Guardian Empath Orb</color>\nFor a limited time, a new Guardian Empath Orb is available in the Store. The orb contains <color=#fff568>only Mantis shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Mantis now!"
ID_AR_ES_MANTIS,ENDED: Guardian Empath Blitz
ID_AR_EB_MANTIS,The Guardian Empath Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_MANTIS_CARD,Guardian Empath
ID_AR_NA_MBAKU,Jabari Chieftain
ID_AR_SM_MBAKU,Win M'Baku Shards!
ID_AR_LM_MBAKU,Face off against other players' teams to earn various milestone rewards and a chance to win M'Baku shards!
ID_AR_MT_MBAKU,LIVE: Jabari Chieftain Blitz
ID_AR_MS_MBAKU,Your chance to win M'Baku shards!
ID_AR_MB_MBAKU,"<color=#fff568>Jabari Chieftain Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win M'Baku shards!\n\n<color=#fff568>Jabari Chieftain Orb</color>\nFor a limited time, a new Jabari Chieftain Orb is available in the Store. The orb contains <color=#fff568>only M'Baku shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit M'Baku now!"
ID_AR_ES_MBAKU,ENDED: Jabari Chieftain Blitz
ID_AR_NA_MBAKU_CARD,Jabari Chieftain
ID_AR_NA_MERCSUPPORT_BUFFS,Shot Caller
ID_AR_SM_MERCSUPPORT_BUFFS,Win Mercenary Lieutenant Shards!
ID_AR_LM_MERCSUPPORT_BUFFS,Face off against other players' teams to earn various milestone rewards and a chance to win MERCENARY LIEUTENANT shards!
ID_AR_MT_MERCSUPPORT_BUFFS,LIVE: Shot Caller Blitz
ID_AR_MS_MERCSUPPORT_BUFFS,Your chance to win MERCENARY LIEUTENANT shards.
ID_AR_MB_MERCSUPPORT_BUFFS,"<color=#fff568>Shot Caller Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Mercenary Lieutenant shards!\n\n<color=#fff568>Shot Caller Orb</color>\nFor a limited time, a new Shot Caller Orb is available in the Store. The orb contains <color=#fff568>only Mercenary Lieutenant shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Mercenary Lieutenant now!"
ID_AR_MC_MERCSUPPORT_BUFFS,GO!
ID_AR_ES_MERCSUPPORT_BUFFS,ENDED: Shot Caller Blitz
ID_AR_EB_MERCSUPPORT_BUFFS,The Shot Caller Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_MERCSUPPORT_BUFFS_CARD,Shot Caller
ID_AR_NA_MINERVA,Gene Genie
ID_AR_SM_MINERVA,Win Minn-Erva Shards!
ID_AR_LM_MINERVA,Face off against other players' teams to earn various milestone rewards and a chance to win Minn-Erva shards!
ID_AR_MT_MINERVA,LIVE: Gene Genie Blitz
ID_AR_MS_MINERVA,Your chance to win Minn-Erva shards!
ID_AR_MB_MINERVA,"<color=#fff568>Gene Genie Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Minn-Erva shards!\n\n<color=#fff568>Gene Genie Orb</color>\nFor a limited time, a new Gene Genie Orb is available in the Store. The orb contains <color=#fff568>only Minn-Erva shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Minn-Erva now!"
ID_AR_NA_MINERVA_CARD,Gene Genie
ID_AR_NA_MRFANTASTIC,Elastic
ID_AR_SM_MRFANTASTIC,Win Mister Fantastic Shards!
ID_AR_LM_MRFANTASTIC,Face off against other players' teams to earn various milestone rewards and a chance to win Mister Fantastic shards!
ID_AR_MT_MRFANTASTIC,LIVE: Elastic Blitz
ID_AR_MS_MRFANTASTIC,Your chance to win Mister Fantastic shards!
ID_AR_MB_MRFANTASTIC,"<color=#fff568>Elastic Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Mister Fantastic shards!\n\n<color=#fff568>Elastic Orb</color>\nFor a limited time, a new Elastic Orb is available in the Store. The orb contains <color=#fff568>only Mister Fantastic shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Mister Fantastic now!"
ID_AR_NA_MRFANTASTIC_CARD,Elastic
ID_AR_NA_MRSINISTER,House of Essex
ID_AR_SM_MRSINISTER,Win Mister Sinister Shards!
ID_AR_LM_MRSINISTER,Face off against other players' teams to earn various milestone rewards and a chance to win Mister Sinister shards!
ID_AR_MT_MRSINISTER,LIVE: House of Essex Blitz
ID_AR_MS_MRSINISTER,Your chance to win Mister Sinister shards!
ID_AR_MB_MRSINISTER,"<color=#fff568>House of Essex Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Mister Sinister shards!\n\n<color=#fff568>House of Essex Orb</color>\nFor a limited time, a new House of Essex Orb is available in the Store. The orb contains <color=#fff568>only Mister Sinister shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Mister Sinister now!"
ID_AR_NA_MRSINISTER_CARD,House of Essex
ID_AR_NA_MSMARVEL,Fangirl
ID_AR_SM_MSMARVEL,Win Ms. Marvel Shards!
ID_AR_LM_MSMARVEL,Face off against other players' teams to earn various milestone rewards and a chance to win MS. MARVEL shards!
ID_AR_MT_MSMARVEL,Live: Fangirl Blitz
ID_AR_MS_MSMARVEL,Your chance to win MS. MARVEL shards.
ID_AR_MB_MSMARVEL,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>MS. MARVEL</color> shards!
ID_AR_NA_MSMARVEL_CARD,Fangirl
ID_AR_NA_MYSTERIO,Illusion Master
ID_AR_SM_MYSTERIO,Win Mysterio Shards!
ID_AR_LM_MYSTERIO,Face off against other players' teams to earn various milestone rewards and a chance to win Mysterio shards!
ID_AR_MT_MYSTERIO,LIVE: Illusion Master Blitz
ID_AR_MS_MYSTERIO,Your chance to win Mysterio shards!
ID_AR_MB_MYSTERIO,"<color=#fff568>Illusion Master Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Mysterio shards!\n\n<color=#fff568>Illusion Master Orb</color>\nFor a limited time, a new Illusion Master Orb is available in the Store. The orb contains <color=#fff568>only Mysterio shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Mysterio now!"
ID_AR_NA_MYSTERIO_CARD,Illusion Master
ID_AR_NA_MYSTIQUE,Shapeshifter
ID_AR_SM_MYSTIQUE,Win Mystique Shards!
ID_AR_LM_MYSTIQUE,Face off against other players' teams to earn various milestone rewards and a chance to win Mystique shards!
ID_AR_MT_MYSTIQUE,LIVE: Shapeshifter Blitz
ID_AR_MS_MYSTIQUE,Your chance to win Mystique shards!
ID_AR_MB_MYSTIQUE,"<color=#fff568>Shapeshifter Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Mystique shards!\n\n<color=#fff568>Shapeshifter Orb</color>\nFor a limited time, a new Shapeshifter Orb is available in the Store. The orb contains <color=#fff568>only Mystique shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Mystique now!"
ID_AR_ES_MYSTIQUE,ENDED: Shapeshifter Blitz
ID_AR_EB_MYSTIQUE,The Shapeshifter Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_MYSTIQUE_CARD,Shapeshifter
ID_AR_NA_NAMOR,Atlantean Prince
ID_AR_SM_NAMOR,Win Namor Shards!
ID_AR_LM_NAMOR,Face off against other players' teams to earn various milestone rewards and a chance to win Namor shards!
ID_AR_MT_NAMOR,LIVE: Atlantean Prince Blitz
ID_AR_MS_NAMOR,Your chance to win Namor shards!
ID_AR_MB_NAMOR,"<color=#fff568>Atlantean Prince Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Namor shards!\n\n<color=#fff568>Atlantean Prince Orb</color>\nFor a limited time, a new Atlantean Prince Orb is available in the Store. The orb contains <color=#fff568>only Namor shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Namor now!"
ID_AR_NA_NAMOR_CARD,Atlantean Prince
ID_AR_NA_NEBULA,Sadistic Sister
ID_AR_SM_NEBULA,Win Nebula Shards!
ID_AR_LM_NEBULA,Face off against other players' teams to earn various milestone rewards and a chance to win NEBULA shards!
ID_AR_MT_NEBULA,LIVE: Sadistic Sister Blitz
ID_AR_MS_NEBULA,Your chance to win NEBULA shards.
ID_AR_MB_NEBULA,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>NEBULA</color> shards!
ID_AR_MC_NEBULA,GO!
ID_AR_ES_NEBULA,ENDED: Sadistic Sister Blitz
ID_AR_EB_NEBULA,The Sadistic Sister Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_NEBULA_CARD,Sadistic Sister
ID_AR_NA_NEGASONIC,Big Boom
ID_AR_SM_NEGASONIC,Win Negasonic Shards!
ID_AR_LM_NEGASONIC,Face off against other players' teams to earn various milestone rewards and a chance to win Negasonic Teenage Warhead shards!
ID_AR_MT_NEGASONIC,LIVE: Big Boom Blitz
ID_AR_MS_NEGASONIC,Your chance to win Negasonic shards!
ID_AR_MB_NEGASONIC,"<color=#fff568>Big Boom Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Negasonic Teenage Warhead shards!\n\n<color=#fff568>Big Boom Orb</color>\nFor a limited time, a new Big Boom Orb is available in the Store. The orb contains <color=#fff568>only Negasonic Teenage Warhead shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Negasonic Teenage Warhead now!"
ID_AR_NA_NEGASONIC_CARD,Big Boom
ID_AR_NA_NIGHTNURSE,First Responder
ID_AR_SM_NIGHTNURSE,Win Night Nurse Shards!
ID_AR_LM_NIGHTNURSE,Face off against other players' teams to earn various milestone rewards and a chance to win Night Nurse shards!
ID_AR_MT_NIGHTNURSE,LIVE: First Responder Blitz
ID_AR_MS_NIGHTNURSE,Your chance to win Night Nurse shards!
ID_AR_MB_NIGHTNURSE,"<color=#fff568>First Responder Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Night Nurse shards!\n\n<color=#fff568>First Responder Orb</color>\nFor a limited time, a new First Responder Orb is available in the Store. The orb contains <color=#fff568>only Night Nurse shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Night Nurse now!"
ID_AR_ES_NIGHTNURSE,ENDED: First Responder Blitz
ID_AR_EB_NIGHTNURSE,The First Responder Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_NIGHTNURSE_CARD,First Responder
ID_AR_NA_NOBU,Master of Ninjas
ID_AR_SM_NOBU,Win Nobu Shards!
ID_AR_LM_NOBU,Face off against other players' teams to earn various milestone rewards and a chance to win NOBU shards!
ID_AR_MT_NOBU,LIVE: Master of Ninjas Blitz
ID_AR_MS_NOBU,Your chance to win NOBU shards.
ID_AR_MB_NOBU,"<color=#fff568>Master of Ninjas Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Nobu shards!\n\n<color=#fff568>Master of Ninjas Orb</color>\nFor a limited time, a new Master of Ninjas Orb is available in the Store. The orb contains <color=#fff568>only Nobu shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Nobu now!"
ID_AR_MC_NOBU,GO!
ID_AR_ES_NOBU,ENDED: Master of Ninjas Blitz
ID_AR_EB_NOBU,The Master of Ninjas Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_NOBU_CARD,Master of Ninjas
ID_AR_NA_OKOYE,Dora Milaje
ID_AR_SM_OKOYE,Win Okoye Shards!
ID_AR_LM_OKOYE,Face off against other players' teams to earn various milestone rewards and a chance to win OKOYE shards!
ID_AR_MT_OKOYE,Live: Dora Milaje Blitz
ID_AR_MS_OKOYE,Your chance to win OKOYE shards.
ID_AR_MB_OKOYE,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>OKOYE</color> shards!
ID_AR_NA_OKOYE_CARD,Dora Milaje
ID_AR_NA_PSYLOCKE,Psionic Assassin
ID_AR_SM_PSYLOCKE,Win Psylocke Shards!
ID_AR_LM_PSYLOCKE,Face off against other players' teams to earn various milestone rewards and a chance to win Psylocke shards!
ID_AR_MT_PSYLOCKE,LIVE: Psionic Assassin Blitz
ID_AR_MS_PSYLOCKE,Your chance to win Psylocke shards!
ID_AR_MB_PSYLOCKE,"<color=#fff568>Psionic Assassin Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Psylocke shards!\n\n<color=#fff568>Psionic Assassin Orb</color>\nFor a limited time, a new Psionic Assassin Orb is available in the Store. The orb contains <color=#fff568>only Psylocke shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Psylocke now!"
ID_AR_NA_PSYLOCKE_CARD,Psionic Assassin
ID_AR_NA_PUNISHER,Violent Vigilante
ID_AR_SM_PUNISHER,Win Punisher Shards!
ID_AR_LM_PUNISHER,Face off against other players' teams to earn various milestone rewards and a chance to win PUNISHER shards!
ID_AR_MT_PUNISHER,LIVE: Violent Vigilante Blitz
ID_AR_MS_PUNISHER,Your chance to win PUNISHER shards.
ID_AR_MB_PUNISHER,"<color=#fff568>Violent Vigilante Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Punisher shards!\n\n<color=#fff568>Violent Vigilante Orb</color>\nFor a limited time, a new Violent Vigilante Orb is available in the Store. The orb contains <color=#fff568>only Punisher shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Punisher now!"
ID_AR_MC_PUNISHER,GO!
ID_AR_ES_PUNISHER,ENDED: Violent Vigilante Blitz
ID_AR_EB_PUNISHER,The Violent Vigilante Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_PUNISHER_CARD,Violent Vigilante
ID_AR_NA_PYRO,Pyrokinetic
ID_AR_SM_PYRO,Win Pyro Shards!
ID_AR_LM_PYRO,Face off against other players' teams to earn various milestone rewards and a chance to win Pyro shards!
ID_AR_MT_PYRO,LIVE: Pyrokinetic Blitz
ID_AR_MS_PYRO,Your chance to win Pyro shards!
ID_AR_MB_PYRO,"Face off against other players' teams to earn various milestone rewards and a chance to win Pyro shards!\n\n<color=#fff568>Pyrokinetic Orb</color>\nFor a limited time, a new Pyrokinetic Orb is available in the Store. The orb contains <color=#fff568>only Pyro shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Pyro now!"
ID_AR_ES_PYRO,ENDED: Pyrokinetic Blitz
ID_AR_EB_PYRO,The Pyrokinetic Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_PYRO_CARD,Pyrokinetic
ID_AR_MT_PYRO_EVENT,Special Pyrokinetic Blitz
ID_AR_MS_PYRO_EVENT,Your chance to win Pyro shards!
ID_AR_MB_PYRO_EVENT,"A special Blitz featuring Pyro has started! With every win, you have a chance of earning 25-500 Pyrokinetic Orb Fragments with a <color=#fff568>very rare chance to earn a whole orb (2000 fragments)</color>! These orb fragments have also been added to the Blitz milestones rewards.\n\nThe <color=#fff568>Pyrokinetic Orb</color> is also available in the Store for a limited time. The orb contains <color=#fff568>only Pyro shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Pyro now!"
ID_AR_NA_PROXIMAMIDNIGHT,Dead of Night
ID_AR_SM_PROXIMAMIDNIGHT,Win Proxima Midnight Shards!
ID_AR_LM_PROXIMAMIDNIGHT,Face off against other players' teams to earn various milestone rewards and a chance to win Proxima Midnight shards!
ID_AR_MT_PROXIMAMIDNIGHT,LIVE: Dead of Night Blitz
ID_AR_MS_PROXIMAMIDNIGHT,Your chance to win Proxima Midnight shards!
ID_AR_MB_PROXIMAMIDNIGHT,"<color=#fff568>Dead of Night Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Proxima Midnight shards!\n\n<color=#fff568>Dead of Night Orb</color>\nFor a limited time, a new Dead of Night Orb is available in the Store. The orb contains <color=#fff568>only Proxima Midnight shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Proxima Midnight now!"
ID_AR_NA_PROXIMAMIDNIGHT_CARD,Dead of Night
ID_AR_NA_QUAKE,Tremors
ID_AR_SM_QUAKE,Win Quake Shards!
ID_AR_LM_QUAKE,Face off against other players' teams to earn various milestone rewards and a chance to win QUAKE shards!
ID_AR_MT_QUAKE,LIVE: Tremors Blitz
ID_AR_MS_QUAKE,Your chance to win QUAKE shards.
ID_AR_MB_QUAKE,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>QUAKE</color> shards!
ID_AR_MC_QUAKE,GO!
ID_AR_ES_QUAKE,ENDED: Tremors Blitz
ID_AR_EB_QUAKE,The Tremors Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_QUAKE_CARD,Tremors
ID_AR_NA_REDSKULL,Hail Hydra
ID_AR_SM_REDSKULL,Win Red Skull Shards!
ID_AR_LM_REDSKULL,Face off against other players' teams to earn various milestone rewards and a chance to win Red Skull shards!
ID_AR_MT_REDSKULL,LIVE: Hail Hydra Blitz
ID_AR_MS_REDSKULL,Your chance to win Red Skull shards!
ID_AR_MB_REDSKULL,"<color=#fff568>Hail Hydra Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Red Skull shards!\n\n<color=#fff568>Hail Hydra Orb</color>\nFor a limited time, a new Hail Hydra Orb is available in the Store. The orb contains <color=#fff568>only Red Skull shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Red Skull now!"
ID_AR_NA_REDSKULL_CARD,Hail Hydra
ID_AR_NA_RESCUE,Sonic Resonance
ID_AR_SM_RESCUE,Win Rescue Shards!
ID_AR_LM_RESCUE,Face off against other players' teams to earn various milestone rewards and a chance to win Rescue shards!
ID_AR_MT_RESCUE,LIVE: Sonic Resonance Blitz
ID_AR_MS_RESCUE,Your chance to win Rescue shards!
ID_AR_MB_RESCUE,"<color=#fff568>Sonic Resonance Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Rescue shards!\n\n<color=#fff568>Sonic Resonance Orb</color>\nFor a limited time, a new Sonic Resonance Orb is available in the Store. The orb contains <color=#fff568>only Rescue shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Rescue now!"
ID_AR_ES_RESCUE,ENDED: Sonic Resonance Blitz
ID_AR_EB_RESCUE,The Sonic Resonance Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_RESCUE_CARD,Sonic Resonance
ID_AR_NA_RHINO,Hard Charger
ID_AR_SM_RHINO,Win Rhino Shards!
ID_AR_LM_RHINO,Face off against other players' teams to earn various milestone rewards and a chance to win Rhino shards!
ID_AR_MT_RHINO,LIVE: Hard Charger Blitz
ID_AR_MS_RHINO,Your chance to win Rhino shards!
ID_AR_MB_RHINO,"<color=#fff568>Hard Charger Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Rhino shards!\n\n<color=#fff568>Hard Charger Orb</color>\nFor a limited time, a new Hard Charger Orb is available in the Store. The orb contains <color=#fff568>only Rhino shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Rhino now!"
ID_AR_ES_RHINO,ENDED: Hard Charger Blitz
ID_AR_EB_RHINO,The Hard Charger Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_RHINO_CARD,Hard Charger
ID_AR_NA_ROCKETRACCOON,Weapons Expert
ID_AR_SM_ROCKETRACCOON,Win Rocket Raccoon Shards!
ID_AR_LM_ROCKETRACCOON,Face off against other players' teams to earn various milestone rewards and a chance to win ROCKET RACCOON shards!
ID_AR_MT_ROCKETRACCOON,LIVE: Weapons Expert Blitz
ID_AR_MS_ROCKETRACCOON,Your chance to win ROCKET RACCOON shards.
ID_AR_MB_ROCKETRACCOON,"<color=#fff568>Weapons Expert Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Rocket Raccoon shards!\n\n<color=#fff568>Weapons Expert Orb</color>\nFor a limited time, a new Weapons Expert Orb is available in the Store. The orb contains <color=#fff568>only Rocket Raccoon shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Rocket Raccoon now!"
ID_AR_MC_ROCKETRACCOON,GO!
ID_AR_ES_ROCKETRACCOON,ENDED: Weapons Expert Blitz
ID_AR_EB_ROCKETRACCOON,The Weapons Expert Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_ROCKETRACCOON_CARD,Weapons Expert
ID_AR_NA_RONAN,Accuser
ID_AR_SM_RONAN,Win Ronan Shards!
ID_AR_LM_RONAN,Face off against other players' teams to earn various milestone rewards and a chance to win RONAN shards!
ID_AR_MT_RONAN,LIVE: Accuser Blitz
ID_AR_MS_RONAN,Your chance to win RONAN shards.
ID_AR_MB_RONAN,"<color=#fff568>Accuser Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Ronan the Accuser shards!\n\n<color=#fff568>Accuser Orb</color>\nFor a limited time, a new Accuser Orb is available in the Store. The orb contains <color=#fff568>only Ronan the Accuser shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Ronan the Accuser now!"
ID_AR_MC_RONAN,GO!
ID_AR_ES_RONAN,ENDED: Accuser Blitz
ID_AR_EB_RONAN,The Accuser Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_RONAN_CARD,Accuser
ID_AR_NA_SABRETOOTH,Vicious Hunter
ID_AR_SM_SABRETOOTH,Win Sabretooth Shards!
ID_AR_LM_SABRETOOTH,Face off against other players' teams to earn various milestone rewards and a chance to win Sabretooth shards!
ID_AR_MT_SABRETOOTH,LIVE: Vicious Hunter Blitz
ID_AR_MS_SABRETOOTH,Your chance to win Sabretooth shards!
ID_AR_MB_SABRETOOTH,"<color=#fff568>Vicious Hunter Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Sabretooth shards!\n\n<color=#fff568>Vicious Hunter Orb</color>\nFor a limited time, a new Vicious Hunter Orb is available in the Store. The orb contains <color=#fff568>only Sabretooth shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Sabretooth now!"
ID_AR_NA_SABRETOOTH_CARD,Vicious Hunter
ID_AR_NA_SCARLETWITCH,Mistress of Magic
ID_AR_SM_SCARLETWITCH,Win Scarlet Witch Shards!
ID_AR_LM_SCARLETWITCH,Face off against other players' teams to earn various milestone rewards and a chance to win SCARLET WITCH shards!
ID_AR_MT_SCARLETWITCH,Live: Mistress of Magic Blitz
ID_AR_MS_SCARLETWITCH,Your chance to win SCARLET WITCH shards.
ID_AR_MB_SCARLETWITCH,"Face off against other players' teams to earn various milestone rewards and a chance to win Scarlet Witch shards!\n\n<color=#fff568>Mistress of Magic Orb</color>\nFor a limited time, a new Mistress of Magic Orb is available in the Store. The orb contains <color=#fff568>only Scarlet Witch shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Scarlet Witch now!"
ID_AR_NA_SCARLETWITCH_CARD,Mistress of Magic
ID_AR_NA_SCIENTISTSUPREME,Experimental
ID_AR_SM_SCIENTISTSUPREME,Win Scientist Supreme Shards!
ID_AR_LM_SCIENTISTSUPREME,Face off against other players' teams to earn various milestone rewards and a chance to win Scientist Supreme shards!
ID_AR_MT_SCIENTISTSUPREME,LIVE: Experimental Blitz
ID_AR_MS_SCIENTISTSUPREME,Your chance to win Scientist Supreme shards!
ID_AR_MB_SCIENTISTSUPREME,"<color=#fff568>Experimental Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Scientist Supreme shards!\n\n<color=#fff568>Experimental Orb</color>\nFor a limited time, a new Experimental Orb is available in the Store. The orb contains <color=#fff568>only Scientist Supreme shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Scientist Supreme now!"
ID_AR_NA_SCIENTISTSUPREME_CARD,Experimental
ID_AR_NA_SCREAM,Locks of Terror
ID_AR_SM_SCREAM,Win Scream Shards!
ID_AR_LM_SCREAM,Face off against other players' teams to earn various milestone rewards and a chance to win Scream shards!
ID_AR_MT_SCREAM,LIVE: Locks of Terror Blitz
ID_AR_MS_SCREAM,Your chance to win Scream shards!
ID_AR_MB_SCREAM,"<color=#fff568>Locks of Terror Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Scream shards!\n\n<color=#fff568>Locks of Terror Orb</color>\nFor a limited time, a new Locks of Terror Orb is available in the Store. The orb contains <color=#fff568>only Scream shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Scream now!"
ID_AR_NA_SCREAM_CARD,Locks of Terror
ID_AR_NA_SHEHULK,Emerald Liberator
ID_AR_SM_SHEHULK,Win She-Hulk Shards!
ID_AR_LM_SHEHULK,Face off against other players' teams to earn various milestone rewards and a chance to win She-Hulk shards!
ID_AR_MT_SHEHULK,LIVE: Emerald Liberator Blitz
ID_AR_MS_SHEHULK,Your chance to win She-Hulk shards!
ID_AR_MB_SHEHULK,"<color=#fff568>Emerald Liberator Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win She-Hulk shards!\n\n<color=#fff568>Emerald Liberator Orb</color>\nFor a limited time, a new Emerald Liberator Orb is available in the Store. The orb contains <color=#fff568>only She-Hulk shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit She-Hulk now!"
ID_AR_NA_SHEHULK_CARD,Emerald Liberator
ID_AR_NA_SHIELDDMG_AOE,Air Support
ID_AR_SM_SHIELDDMG_AOE,Win S.H.I.E.L.D. Assault Shards!
ID_AR_LM_SHIELDDMG_AOE,Face off against other players' teams to earn various milestone rewards and a chance to win S.H.I.E.L.D. Assault shards!
ID_AR_MT_SHIELDDMG_AOE,LIVE: Air Support Blitz
ID_AR_MS_SHIELDDMG_AOE,Your chance to win S.H.I.E.L.D. Assault shards!
